PERIOD_START_TIME,BSCname,BCFname,BTSname,lac_id,ci_id,HO_ATT_TO_ADJ(c015001_1),Handoverblockingtotargetcell,HOfailurestotargetcell,HOfailuresfromtargetcell,Handoverblockingfromtargetcell,HO_ATT_FROM_ADJ(c015003_1)
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12787,40,0,2.5,13.04,0,92
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10788,0,0,0,0,0,1
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10547,1,0,0,50,0,4
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10787,76,0,1.32,7.14,0,56
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10786,0,0,0,88.24,0,17
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12788,0,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12786,2,0,0,79.17,0,24
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,160,52077,3,0,66.67,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11214,40,0,0,1.79,0,56
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11213,3,0,33.33,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11054,2,0,0,0,0,3
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13062,0,0,0,0,0,1
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11062,2,0,0,0,0,1
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11215,5,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13054,2,0,0,0,0,3
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13215,2,0,0,0,0,7
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,10787,3,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,12787,5,0,0,57.14,0,7
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,11964,1,0,0,0,0,2
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,11965,3,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,52077,16,0,50,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,21858,1,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,21857,7,0,14.29,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13214,7,0,0,0,0,2
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13215,13,0,0,0,0,13
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13213,13,0,0,0,0,13
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11213,16,0,31.25,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11215,61,0,3.28,0,0,103
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11214,5,0,20,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11031,3,0,0,0,0,3
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11986,1,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13031,0,0,0,0,0,2
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13986,2,0,0,0,0,1
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,10787,5,0,20,0,0,2
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,12788,9,0,0,0,0,14
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,12787,4,0,0,100,0,5
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,13965,1,0,0,0,0,1
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,11965,4,0,0,0,0,0
04.27.2017 19:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,10788,7,0,0,37.5,0,8
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,52077,67,0,35.82,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,52075,1,0,100,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,21857,20,0,30,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,54,54609,0,0,0,100,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11213,14,0,57.14,57.14,0,14
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13215,4,0,75,40,0,15
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11054,2,0,0,80,0,10
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13054,0,0,0,80,0,5
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11215,79,0,6.33,41.43,0,70
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13213,67,0,10.45,47.84,0,579
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11214,8,0,12.5,60,0,10
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13214,1,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10788,1,0,100,82.35,0,17
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10987,11,0,0,80.56,0,36
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,12788,0,0,0,85.71,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,12786,2,0,0,85.29,0,34
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,13965,9,0,11.11,71.19,0,59
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10547,9,0,22.22,83.56,0,73
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10786,4,0,0,91.67,0,48
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10787,138,0,7.97,76.54,0,439
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,11965,64,0,3.12,72.08,0,154
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,12787,17,0,11.76,83.53,0,346
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,160,52077,22,0,54.55,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,13062,4,0,0,20,0,10
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11057,8,0,0,0,0,8
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11056,0,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11062,13,0,7.69,50,0,22
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11215,3,0,0,33.33,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11061,1,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,13214,89,0,0,0,0,73
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,13215,0,0,0,0,0,8
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11213,10,0,60,12.5,0,8
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,13055,1,0,0,66.67,0,9
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11055,2,0,0,0,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11214,12,0,0,0,0,12
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,11054,33,0,39.39,7.69,0,13
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,629,13054,7,0,0,0,0,6
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,11964,1,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,13964,0,0,0,0,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,12787,9,0,0,0,0,16
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,10787,17,0,0,20,0,10
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,11965,13,0,7.69,13.33,0,15
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11214_S2,654,13965,1,0,0,0,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,160,21858,5,0,40,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,160,52077,38,0,63.16,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,160,21857,34,0,41.18,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11986,12,0,0,0,0,14
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11031,11,0,0,0,0,11
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11213,70,0,41.43,6.33,0,79
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11054,2,0,100,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,13213,18,0,5.56,4.35,0,23
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,13214,1,0,100,0,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,13215,120,0,0.83,0,0,91
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,13986,2,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11215,23,0,0,0,0,23
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,629,11214,3,0,33.33,0,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,12787,1,0,0,20,0,5
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,10786,0,0,0,100,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,11965,4,0,25,50,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,12788,15,0,0,6.45,0,31
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,10787,16,0,6.25,0,0,15
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11215_S3,654,10788,35,0,0,12.5,0,64
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,160,21857,12,0,50,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,160,52077,100,0,25,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,13054,3,0,0,28.57,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,13213,14,0,0,0,0,14
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,11215,23,0,4.35,5.56,0,18
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,11213,579,0,47.84,10.45,0,67
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,11054,3,0,0,60,0,5
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,13215,19,0,0,7.41,0,27
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,629,13214,1,0,0,0,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10787,115,0,2.61,2.25,0,89
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12788,2,0,0,0,0,4
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,11965,33,0,3.03,0,0,17
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12786,4,0,0,20.69,0,29
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10788,4,0,0,57.14,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,13965,14,0,0,4.35,0,23
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10786,13,0,0,57.14,0,7
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,12787,103,0,0,18.48,0,184
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,10547,3,0,0,33.33,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13213_S4,654,13963,2,0,0,0,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,160,52077,2,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13054,6,0,0,0,0,4
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11215,7,0,0,100,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11213,0,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13062,0,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11057,1,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11062,2,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11214,73,0,0,0,0,89
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13214,3,0,0,0,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13215,1,0,0,0,0,6
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11054,4,0,75,25,0,4
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,11031,1,0,100,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,629,13213,2,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,12787,5,0,0,16.67,0,6
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,10787,5,0,0,0,0,3
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,11965,1,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13214_S5,654,11964,1,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,21858,2,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,52077,18,0,61.11,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,160,21857,12,0,50,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13215,5,0,0,0,0,5
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11213,15,0,40,75,0,4
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13033,0,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11214,8,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13213,27,0,7.41,0,0,19
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13214,6,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13987,2,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,13031,1,0,0,0,0,2
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11986,0,0,0,0,0,1
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11031,1,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,629,11215,91,0,0,0.83,0,120
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,10787,7,0,0,0,0,5
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,11965,3,0,0,0,0,0
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,10788,7,0,0,33.33,0,15
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,12788,14,0,7.14,13.33,0,15
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,12787,1,0,0,25,0,4
04.27.2017 20:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_13215_S6,654,13965,2,0,0,0,0,0
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,52076,1,0,0,0,0,0
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,21857,12,0,16.67,0,0,0
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,160,52077,58,0,48.28,0,0,0
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13214,1,0,0,50,0,2
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11054,0,0,0,83.33,0,12
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11060,0,0,0,100,0,2
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13213,93,0,3.23,46.75,0,569
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11213,9,0,66.67,66.67,0,9
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11215,81,0,8.64,40.7,0,86
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,11214,7,0,28.57,50,0,2
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,629,13215,1,0,0,14.29,0,7
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,12547,0,0,0,100,0,1
04.27.2017 21:00:00,mcBSC-Kenitra-1,2G_DCKE_OuladNoual,2G_DCKE_OuladNoual_11213_S1,654,10788,2,0,0,94.74,0,19
